product_id,manufacturer,product_name,catalog_number,model_number,research_state,confidence,identity_match_method,rationale,official_fda_evidence_summary,official_manufacturer_evidence_summary,official_fda_safety_action_summary,safety_search_status,safety_action_state,safety_action_scope,safety_action_references,visibility_review_eligibility,conflicts,source_links,proposed_human_review_disposition,reviewer_decision,reviewer_rationale,second_review_required,second_review_decision,second_review_rationale,canonical_change_applied
PRD-8337850C95,Richard Wolf,"Optical Grasping Forceps, Straight",82530.0704,,identity_unresolved,low,exact_manufacturer_catalog_number,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_ended. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,UDI: all_exact_configurations_ended; listing: no_result; authorization: premarket_exempt.,Manufacturer finding: current_non_us; exact source: true.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,A candidate record has a different model or configuration.|An exact current non-U.S. manufacturer source has unresolved U.S. applicability against ended exact UDI distribution evidence.|Exact product identity remains ambiguous.,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207045909%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2282530.0704%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22BWH%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207045909%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2282530.0704%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2282530.0704%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207045909%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-83ADF2581C,ERBE,"Pressure Reducer with Sensor for APC 2/APC 3, CGA 580",20134-002,,insufficient_evidence,low,none,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: not_searched; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://us.erbe-med.com/fileadmin/user_upload/documents/PDF/Catalogs/complete_Catalogs/85100-100_EN_Product-catalog.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2220134-002%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2220134-002%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-83DE1D08C4,Richard Wolf,Bronchoscope Sealing Cap for 4/3.4/2.7 mm Telescope,8021.18,,insufficient_evidence,low,none,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: current_non_us. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: current_non_us; exact source: true.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228021.18%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228021.18%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-843BE1E573,Karl Storz,Oval Fenestrated Biopsy Forceps,10371P,,insufficient_evidence,low,exact_manufacturer_catalog_number,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: no_result. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: all_exact_configurations_active; listing: search_incomplete; authorization: not_found.,Manufacturer finding: no_result; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://www.karlstorz.com/us/en/thoracic-surgery-and-pulmonology.htm|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204048551047361%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%2210371P%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%2210371P%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22EOQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%2210371+P%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204048551047361%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204048551047361%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%2210371+P%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-8446D3EB4E,Cook Medical,Blue Rhino G2-Multi Percutaneous Tracheostomy Tray,G57704,,identity_unresolved,low,family_or_name_only,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Plausible records could not be tied conservatively to the exact catalog product.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: not_searched; exact source: false.,"Safety search: searched; action state: active_exact_product_action; scope: lot_specific; review eligibility: not_applicable. Z-1780-2026 (event 98495, Class II, status Ongoing / Open, Classified, initiated 2026-03-05, matched 00827002577046/G57704, reported by device_enforcement and device_recall). A safety action is not discontinuation evidence.",searched,active_exact_product_action,lot_specific,Z-1780-2026 (event 98495),not_applicable,Exact product identity remains ambiguous.|The candidate company is outside the reviewed manufacturer alias group.,https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22G57704%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200827002577046%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22G57704%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200827002577046%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200827002577046%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22G57704%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-848FD7C902,Cook Medical,Cook Emergency Pneumothorax Set,G13722,,identity_unresolved,low,family_or_name_only,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Plausible records could not be tied conservatively to the exact catalog product.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: family_only_current; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,Exact product identity remains ambiguous.|The candidate company is outside the reviewed manufacturer alias group.,https://www.cookmedical.com/products/cc_utpt_webds/|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200827002137226%22&limit=100|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22G13722%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200827002137226%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22G13722%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22G13722%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200827002137226%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-849E1FCCA5,Medtronic,Shiley Flexible Adult Tracheostomy Tube with TaperGuard Cuff,7CN80H,,identity_unresolved,low,family_or_name_only,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: not_searched. Plausible records could not be tied conservatively to the exact catalog product.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: not_searched; exact source: false.,"Safety search: searched; action state: active_exact_product_action; scope: lot_specific; review eligibility: not_applicable. Z-1357-2023 (event 91943, Class I, status Ongoing / Open, Classified, initiated 2023-03-24, matched 20884521176338/7CN80H, reported by device_enforcement and device_recall). A safety action is not discontinuation evidence.",searched,active_exact_product_action,lot_specific,Z-1357-2023 (event 91943),not_applicable,Exact product identity remains ambiguous.|The candidate company is outside the reviewed manufacturer alias group.,https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%227CN80H%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2220884521176338%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%227CN80H%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2220884521176338%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2220884521176338%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%227CN80H%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-84F7ABC615,Micro-Tech Endoscopy,Micro-Tech Fully Covered J-Shaped Tracheal Stent,ST02-974-16.050,,insufficient_evidence,low,none,Identity method: none. UDI assessment: no_exact_result. Manufacturer finding: family_only_current. Completed or permitted searches did not establish enough exact current-status evidence; no result is not a discontinuation finding.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: family_only_current; exact source: false.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,,https://www.micro-tech-medical.com/products/Tracheal-Bronchial-Stents.html|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22ST02-974-16.050%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22ST02-974-16.050%22&limit=100,keep_hidden_insufficient_evidence,pending,,false,,,false
PRD-8509EF4D1E,Richard Wolf,RIWO-ART Straight Trocar Sleeve with Thread,8923.026,,identity_unresolved,low,exact_manufacturer_catalog_number,Identity method: exact_manufacturer_catalog_number. UDI assessment: all_exact_configurations_active. Manufacturer finding: current_non_us. Plausible records could not be tied conservatively to the exact catalog product.,UDI: all_exact_configurations_active; listing: family_current_listing; authorization: premarket_exempt.,Manufacturer finding: current_non_us; exact source: true.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,A candidate record has a different model or configuration.|Exact product identity remains ambiguous.,https://www.richard-wolf.com/mam/data/Typo3/Kataloge/Broncho-_Thorako-_Mediastinoskopie/Thorakale_Endoskopie_en.pdf|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2204055207022375%22&limit=100|https://api.fda.gov/device/udi.json?search=catalog_number%3A%228923.026%22&limit=100|https://api.fda.gov/device/classification.json?search=product_code%3A%22FBQ%22&limit=100|https://api.fda.gov/device/registrationlisting.json?search=products.product_code%3A%22FBQ%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%228923.026%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2204055207022375%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2204055207022375%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%228923.026%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
PRD-85248E91BA,Cook Medical,Arndt Endobronchial Blocker Set,G44120,,identity_unresolved,low,family_or_name_only,Identity method: family_or_name_only. UDI assessment: no_exact_result. Manufacturer finding: current_exact_official_us_product. Plausible records could not be tied conservatively to the exact catalog product.,UDI: no_exact_result; listing: no_result; authorization: not_found.,Manufacturer finding: current_exact_official_us_product; exact source: true.,Safety search: searched; action state: no_exact_action_found; scope: unknown; review eligibility: not_applicable. No exact-product FDA safety action matched this identity.,searched,no_exact_action_found,unknown,,not_applicable,Exact product identity remains ambiguous.|The candidate company is outside the reviewed manufacturer alias group.,https://www.cookmedical.com/products/cc_aebs_webds/|https://api.fda.gov/device/udi.json?search=version_or_model_number%3A%22G44120%22&limit=100|https://api.fda.gov/device/udi.json?search=identifiers.id%3A%2200827002441200%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22C-AEBS-9.0-78-SPH-AS%22&limit=100|https://api.fda.gov/device/enforcement.json?search=product_description%3A%22G44120%22&limit=100|https://api.fda.gov/device/enforcement.json?search=code_info%3A%2200827002441200%22&limit=100|https://api.fda.gov/device/recall.json?search=code_info%3A%2200827002441200%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22C-AEBS-9.0-78-SPH-AS%22&limit=100|https://api.fda.gov/device/recall.json?search=product_description%3A%22G44120%22&limit=100,keep_hidden_identity_unresolved,pending,,false,,,false
