input_row_number,extracted_identifier,extracted_product_name,extracted_manufacturer,source_filename,matched_source_page,disposition,canonical_product_id,canonical_catalog_number,match_basis,evidence_strength,reason_code,owner_review_note
93,OSC-6F-10T,faster flow rates1 - 6F; 10 cm; Slip Fit,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-C4699157F4,OSC-6F-10T,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
94,OSC-6F-12PT,faster flow rates1 - 6F; 12 cm; Slip Fit,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-651FBD7EA3,OSC-6F-12PT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
95,OSC-6F-15LT,faster flow rates1 - 6F; 15 cm; Fixed Luer,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-E4BF1CCDFC,OSC-6F-15LT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
96,OSC-6F-15T,faster flow rates1 - 6F; 15 cm; Slip Fit,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-6D2A5C2FE5,OSC-6F-15T,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
97,OSC-6F-17PLT,faster flow rates1 - 6F; 17 cm; Fixed Luer,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-CB2AE00175,OSC-6F-17PLT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
98,OSC-6F-17PT,faster flow rates1 - 6F; 17 cm; Slip Fit,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-69BAF13F0C,OSC-6F-17PT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
99,OSC-6F-7LT,faster flow rates1 - 6F; 7 cm; Fixed Luer,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-93039B7450,OSC-6F-7LT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
100,OSC-6F-7T,faster flow rates1 - 6F; 7 cm; Slip Fit,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-5A1EA28132,OSC-6F-7T,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
101,OSC-8F-10LT,faster flow rates1 - 8F; 10 cm; Fixed Luer,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-7C20C81CC1,OSC-8F-10LT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
102,OSC-8F-10T,faster flow rates1 - 8F; 10 cm; Slip Fit,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-33370D3061,OSC-8F-10T,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
103,OSC-8F-12PLT,faster flow rates1 - 8F; 12 cm; Fixed Luer,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-6BAC2ADE46,OSC-8F-12PLT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
104,OSC-8F-12PT,faster flow rates1 - 8F; 12 cm; Slip Fit,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-900390ED3C,OSC-8F-12PT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
105,OSC-8F-15LT,faster flow rates1 - 8F; 15 cm; Fixed Luer,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-36918C9B9A,OSC-8F-15LT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
106,OSC-8F-15T,faster flow rates1 - 8F; 15 cm; Slip Fit,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-FDD7F56BCD,OSC-8F-15T,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
107,OSC-8F-17PLT,faster flow rates1 - 8F; 17 cm; Fixed Luer,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-FD8DFD7EA8,OSC-8F-17PLT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
108,OSC-8F-17PT,faster flow rates1 - 8F; 17 cm; Slip Fit,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-068982E6EA,OSC-8F-17PT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
109,OSC-8F-7LT,faster flow rates1 - 8F; 7 cm; Fixed Luer,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-F699627250,OSC-8F-7LT,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
110,OSC-8F-7T,faster flow rates1 - 8F; 7 cm; Slip Fit,Merit Medical Systems,401418001.pdf,PDF p. 10,new_product_added,PRD-B9352BD52A,OSC-8F-7T,proposed_high_confidence_exact_id,high,proposed_high_confidence_exact_id,Proposed addition; not yet applied by this read-only agent.
111,MAK-NV-014,Introducer System - 21G x 15 cm Chiba,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
112,MAK-NV-005,Introducer System - 21G x 15 cm Trocar,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
113,MAK-NV-021,Introducer System - 21G x 20 cm Chiba,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
114,MAK-NV-020,Introducer System - 21G x 20 cm Trocar,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
115,MAK-NV-007,Introducer System - 6F x 20 cm; 4F,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
116,MAK-NV-015,Introducer System - 6F x 20 cm; 4F; 21G x 15 cm Chiba,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
117,MAK-NV-006,Introducer System - 6F x 20 cm; 4F; 21G x 15 cm Trocar,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
118,MAK-NV-011,Introducer System - 6F x 20 cm; 4F; NT/PT; 150 cm; 21G x 15 cm Chiba,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
119,MAK-NV-019,Introducer System - 6F x 20 cm; 4F; NT/PT; 150 cm; 21G x 20 cm Trocar,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
120,MAK-NV-013,Introducer System - 6F x 20 cm; 4F; NT/PT; 21G x 15 cm Chiba,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
121,MAK-NV-017,Introducer System - 6F x 20 cm; 4F; NT/PT; 80 cm; 21G x 15 cm Chiba,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
122,MAK-NV-009,Introducer System - 6F x 20 cm; 4F; NT/PT; 80 cm; 21G x 15 cm Trocar,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
123,MAK-NV-010,Introducer System - 6F x 20 cm; 4F; SS/PT; 150 cm; 21G x 15 cm Chiba,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
124,MAK-NV-018,Introducer System - 6F x 20 cm; 4F; SS/PT; 150 cm; 21G x 20 cm Trocar,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
125,MAK-NV-012,Introducer System - 6F x 20 cm; 4F; SS/PT; 21G x 15 cm Chiba,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
126,MAK-NV-003,Introducer System - 6F x 20 cm; 4F; SS/PT; 21G x 15 cm Trocar,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
127,MAK-NV-008,Introducer System - 6F x 20 cm; 4F; SS/PT; 80 cm; 21G x 15 cm Trocar,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
128,MAK001N-60,Introducer System - NT/PT,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
129,MAK005-60,Introducer System - SS/PT,Merit Medical Systems,401418001.pdf,PDF p. 2,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
130,RML17-10-038MB,Locking Drainage Catheter - 10F; 17 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
131,RML27-10-038MB,Locking Drainage Catheter - 10F; 27 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
132,RML27-10-SFX,Locking Drainage Catheter - 10F; 27 cm; Yes; StayFIX® (small),Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
133,RML42-10-038MB,Locking Drainage Catheter - 10F; 42 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
134,RML17-12-038MB,Locking Drainage Catheter - 12F; 17 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
135,RML27-12-038MB,Locking Drainage Catheter - 12F; 27 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
136,RML27-12-SFX,Locking Drainage Catheter - 12F; 27 cm; Yes; StayFIX® (small),Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
137,RML42-12-038MB,Locking Drainage Catheter - 12F; 42 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
138,RML17-14-038MB,Locking Drainage Catheter - 14F; 17 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
139,RML27-14-038MB,Locking Drainage Catheter - 14F; 27 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
140,RML27-14-SFX,Locking Drainage Catheter - 14F; 27 cm; Yes; StayFIX® (large),Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
141,RML42-14-038MB,Locking Drainage Catheter - 14F; 42 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
142,RML17-6-038MB,Locking Drainage Catheter - 6.5F; 17 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
143,RML27-6-038MB,Locking Drainage Catheter - 6.5F; 27 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
144,RML27-6-SFX,Locking Drainage Catheter - 6.5F; 27 cm; Yes; StayFIX® (small),Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
145,RML42-6-038MB,Locking Drainage Catheter - 6.5F; 42 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
146,RML17-7-038MB,Locking Drainage Catheter - 7.5F; 17 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
147,RML27-7-038MB,Locking Drainage Catheter - 7.5F; 27 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
148,RML27-7-SFX,Locking Drainage Catheter - 7.5F; 27 cm; Yes; StayFIX® (small),Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
149,RML42-7-038MB,Locking Drainage Catheter - 7.5F; 42 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
150,RML17-8-038MB,Locking Drainage Catheter - 8.5F; 17 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
151,RML27-8-038MB,Locking Drainage Catheter - 8.5F; 27 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
152,RML27-8-SFX,Locking Drainage Catheter - 8.5F; 27 cm; Yes; StayFIX® (small),Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
153,RML42-8-038MB,Locking Drainage Catheter - 8.5F; 42 cm; Yes,Merit Medical Systems,401418001.pdf,PDF p. 5,irrelevant_to_current_scope,,,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,high,generic_percutaneous_drainage_paracentesis_or_general_supply_not_pleural_specific,
