review_batch_id,review_batch_manufacturer,review_batch_product_count,input_row_numbers,product_id,manufacturer_id,manufacturer,catalog_number,product_name,brand_family,primary_category,subcategory,product_kind,role_code,verification_grade,visibility_state,evidence,strongest_duplicate_candidates,duplicate_rejection
B04-efer,EFER,54,851,PRD-4333060F93,MFR-32A7012B17,EFER,BS2311-3,"Silicone cap, 25 mm, for 5.5 mm endoscope plus 4 mm instrument",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,852,PRD-C46460490C,MFR-32A7012B17,EFER,BS2304-3,"Silicone cap, 25 mm, for 4 mm fiberscope, white coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,853,PRD-040ECD5E76,MFR-32A7012B17,EFER,BS2305-3,"Silicone cap, 25 mm, for 6 mm fiberscope, grey coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,854,PRD-52E905C321,MFR-32A7012B17,EFER,BS2307-3,"Silicone cap, 25 mm, for green tube, green coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,855,PRD-F33AA311E4,MFR-32A7012B17,EFER,BS2306-3,"Silicone cap, 25 mm, for red tube, red coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,856,PRD-386D5501C9,MFR-32A7012B17,EFER,BS2101-3,"Silicone cap, 12 mm, without hole, blue coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,857,PRD-A82B13E74B,MFR-32A7012B17,EFER,BS2319-3,Silicone cap for optical forceps and 5.5 mm endoscope,,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,858,PRD-43D7482BB7,MFR-32A7012B17,EFER,BD2501-3,Compact bronchoscope base,,Rigid bronchoscopy,Rigid bronchoscope base/head,,RIGID_BRONCHOSCOPE_HEAD,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,859,PRD-040164F5D4,MFR-32A7012B17,EFER,BPS2007,"Fenestrated grasping forceps, 1.5 mm shaft, 60 cm",,Rigid bronchoscopy,Rigid bronchoscopy forceps/instrument,,RIGID_FORCEPS,verified_source,hidden,SRC080: Document p. 5 (PDF page 4),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,860,PRD-EA44AB3927,MFR-32A7012B17,EFER,BPS2002,"Grasping forceps, 1.5 mm shaft, 60 cm",,Rigid bronchoscopy,Rigid bronchoscopy forceps/instrument,,RIGID_FORCEPS,verified_source,hidden,SRC080: Document p. 4 (PDF page 3),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,861,PRD-8096B8A38E,MFR-32A7012B17,EFER,BPS2004,"Hook scissors, 2 mm shaft, 60 cm",,Rigid bronchoscopy,Rigid bronchoscopy forceps/instrument,,RIGID_FORCEPS,verified_source,hidden,SRC080: Document p. 4 (PDF page 3),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,862,PRD-876801D999,MFR-32A7012B17,EFER,BR2200-3,"Introducer tube for tracheal tube, yellow coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,863,PRD-D711DF7EE1,MFR-32A7012B17,EFER,BR2101-3,"Stent introducer tube, black coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,864,PRD-D5A822A291,MFR-32A7012B17,EFER,BR2103-3,"Stent introducer tube, red coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,865,PRD-DF26D98A85,MFR-32A7012B17,EFER,BI2001-3,Double-action stent loader for bronchial tube,,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 10 (PDF page 6),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,866,PRD-773959E0B5,MFR-32A7012B17,EFER,BB2403-3,Jet-ventilation obturator for bronchoscope bases,,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,867,PRD-AA897B2F51,MFR-32A7012B17,EFER,BB2402-3,Lateral obturator with two gates,,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,868,PRD-0A7B35E327,MFR-32A7012B17,EFER,BK2100-3,Bronchoscope seal-ring pack,,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,869,PRD-AF8F8B7F8C,MFR-32A7012B17,EFER,BD2301-3,Pediatric bronchoscope base with jet-ventilation obturator,,Rigid bronchoscopy,Rigid bronchoscope base/head,,RIGID_BRONCHOSCOPE_HEAD,verified_source,hidden,SRC080: Document p. 12 (PDF page 7),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,870,PRD-EB9D39DA96,MFR-32A7012B17,EFER,BPP2001,"Pediatric biopsy forceps, 1.5 mm shaft, 40 cm",,Rigid bronchoscopy,Rigid bronchoscopy forceps/instrument,,RIGID_FORCEPS,verified_source,hidden,SRC080: Document p. 12 (PDF page 7),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,871,PRD-8669305653,MFR-32A7012B17,EFER,BPP2003,"Pediatric fenestrated grasping forceps, 0.9 mm shaft, 40 cm",,Rigid bronchoscopy,Rigid bronchoscopy forceps/instrument,,RIGID_FORCEPS,verified_source,hidden,SRC080: Document p. 12 (PDF page 7),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,872,PRD-85994FB803,MFR-32A7012B17,EFER,BPP2002,"Pediatric grasping forceps, 1.5 mm shaft, 40 cm",,Rigid bronchoscopy,Rigid bronchoscopy forceps/instrument,,RIGID_FORCEPS,verified_source,hidden,SRC080: Document p. 12 (PDF page 7),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,873,PRD-B2DAC54DE1,MFR-32A7012B17,EFER,BR2402-3,"Pediatric stent introducer tube, black coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 12 (PDF page 7),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,874,PRD-0DCE1BFE25,MFR-32A7012B17,EFER,BR2403-3,"Pediatric stent introducer tube, red coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 12 (PDF page 7),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,875,PRD-4D08CBA53B,MFR-32A7012B17,EFER,BP2402-3,"Pediatric stent plunger, black coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 12 (PDF page 7),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,876,PRD-E8039C8893,MFR-32A7012B17,EFER,BP2403-3,"Pediatric stent plunger, red coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 12 (PDF page 7),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,877,PRD-60EF0F869B,MFR-32A7012B17,EFER,BKF3200,Pediatric semi-rigid forceps kit,,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 11 (PDF page 7),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,878,PRD-7BA7CA85BF,MFR-32A7012B17,EFER,BI2403-3,"Pediatric telescopic stent loader, red coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 12 (PDF page 7),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,879,PRD-41CD2EE0E9,MFR-32A7012B17,EFER,BP2000-3,"Stent plunger for bronchial tube, orange coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,880,PRD-C2B436250C,MFR-32A7012B17,EFER,BP2200-3,"Stent plunger for tracheal tube, yellow coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,881,PRD-B3E2267573,MFR-32A7012B17,EFER,BP2101-3,"Stent plunger, black coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,882,PRD-263DB41F76,MFR-32A7012B17,EFER,BP2103-3,"Stent plunger, red coded",,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 8 (PDF page 5),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,883,PRD-9E8587840A,MFR-32A7012B17,EFER,BPS2008,"Reverse grasping forceps, 2.5 mm shaft, 60 cm",,Rigid bronchoscopy,Rigid bronchoscopy forceps/instrument,,RIGID_FORCEPS,verified_source,hidden,SRC080: Document p. 5 (PDF page 4),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,884,PRD-19047EA86A,MFR-32A7012B17,EFER,BKB3000,Standard adult bronchoscope kit,,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 9 (PDF page 6),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
B04-efer,EFER,54,885,PRD-FD5FCA373B,MFR-32A7012B17,EFER,BKC3000,Standard pediatric bronchoscope kit,,Rigid bronchoscopy,Rigid bronchoscope or stent-placement accessory,,RIGID_BRONCHOSCOPE_ACCESSORY,verified_source,hidden,SRC080: Document p. 11 (PDF page 7),"No matching EFER catalog number; existing EFER BB2401-3, BD2410-3, and BX-5500-FA are distinct components",No same-manufacturer exact catalog-number match; related products are distinct orderable configurations.
