product_id,manufacturer_id,manufacturer,distributor,brand_family,product_name,catalog_number,global_part_number,reference_part_number,alternate_ids,gtin,primary_category,subcategory,product_kind,reuse_status,sterile_status,implantable,material,coverage,placement_method,size_display,diameter_mm,length_mm,french_size,gauge,working_length_cm,min_working_channel_mm,delivery_system_od_mm,package_uom,adult_peds,description,compatibility_text,verification_status,live_dropdown_status,primary_source_id,primary_source_location,source_as_of,availability_note,notes,spec_json
PRD-3D8AEACE11,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Partially Covered Tracheobronchial Stent System,M00576590,,,,08714729842392,Airway stent,Partially covered SEMS,Implant,Single-use,Sterile,Yes,Nitinol with silicone covering,Partially covered,Over-the-wire via flexible or rigid bronchoscopy,14 mm x 60 mm,14,60,,,,,9,Each,,,Catalog lists 0.035 in Jagwire guidewire; verify current IFU.,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 2-3",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""cover_length_mm"":45,""tip_max_od_mm"":4.1}"
PRD-3296D18171,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Partially Covered Tracheobronchial Stent System,M00576600,,,,08714729842408,Airway stent,Partially covered SEMS,Implant,Single-use,Sterile,Yes,Nitinol with silicone covering,Partially covered,Over-the-wire via flexible or rigid bronchoscopy,14 mm x 80 mm,14,80,,,,,9,Each,,,Catalog lists 0.035 in Jagwire guidewire; verify current IFU.,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 2-3",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""cover_length_mm"":65,""tip_max_od_mm"":4.1}"
PRD-3402724B0E,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Partially Covered Tracheobronchial Stent System,M00576610,,,,08714729842415,Airway stent,Partially covered SEMS,Implant,Single-use,Sterile,Yes,Nitinol with silicone covering,Partially covered,Over-the-wire via flexible or rigid bronchoscopy,16 mm x 40 mm,16,40,,,,,9,Each,,,Catalog lists 0.035 in Jagwire guidewire; verify current IFU.,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 2-3",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""cover_length_mm"":25,""tip_max_od_mm"":5.3}"
PRD-91F4E30038,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Partially Covered Tracheobronchial Stent System,M00576620,,,,08714729842422,Airway stent,Partially covered SEMS,Implant,Single-use,Sterile,Yes,Nitinol with silicone covering,Partially covered,Over-the-wire via flexible or rigid bronchoscopy,16 mm x 60 mm,16,60,,,,,9,Each,,,Catalog lists 0.035 in Jagwire guidewire; verify current IFU.,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 2-3",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""cover_length_mm"":45,""tip_max_od_mm"":5.3}"
PRD-BB4B62BE1F,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Partially Covered Tracheobronchial Stent System,M00576630,,,,08714729842439,Airway stent,Partially covered SEMS,Implant,Single-use,Sterile,Yes,Nitinol with silicone covering,Partially covered,Over-the-wire via flexible or rigid bronchoscopy,16 mm x 80 mm,16,80,,,,,9,Each,,,Catalog lists 0.035 in Jagwire guidewire; verify current IFU.,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 2-3",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""cover_length_mm"":65,""tip_max_od_mm"":5.3}"
PRD-B53F0F16C8,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Partially Covered Tracheobronchial Stent System,M00576640,,,,08714729842446,Airway stent,Partially covered SEMS,Implant,Single-use,Sterile,Yes,Nitinol with silicone covering,Partially covered,Over-the-wire via flexible or rigid bronchoscopy,18 mm x 40 mm,18,40,,,,,11,Each,,,Catalog lists 0.035 in Jagwire guidewire; verify current IFU.,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 2-3",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""cover_length_mm"":25,""tip_max_od_mm"":5.3}"
PRD-CBA9A6E9B4,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Partially Covered Tracheobronchial Stent System,M00576650,,,,08714729842453,Airway stent,Partially covered SEMS,Implant,Single-use,Sterile,Yes,Nitinol with silicone covering,Partially covered,Over-the-wire via flexible or rigid bronchoscopy,18 mm x 60 mm,18,60,,,,,11,Each,,,Catalog lists 0.035 in Jagwire guidewire; verify current IFU.,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 2-3",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""cover_length_mm"":45,""tip_max_od_mm"":5.3}"
PRD-A5D3D731DC,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Partially Covered Tracheobronchial Stent System,M00576660,,,,08714729842460,Airway stent,Partially covered SEMS,Implant,Single-use,Sterile,Yes,Nitinol with silicone covering,Partially covered,Over-the-wire via flexible or rigid bronchoscopy,18 mm x 80 mm,18,80,,,,,11,Each,,,Catalog lists 0.035 in Jagwire guidewire; verify current IFU.,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 2-3",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""cover_length_mm"":65,""tip_max_od_mm"":5.3}"
PRD-AF70FFC15E,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Partially Covered Tracheobronchial Stent System,M00576670,,,,08714729842477,Airway stent,Partially covered SEMS,Implant,Single-use,Sterile,Yes,Nitinol with silicone covering,Partially covered,Over-the-wire via flexible or rigid bronchoscopy,20 mm x 40 mm,20,40,,,,,11,Each,,,Catalog lists 0.035 in Jagwire guidewire; verify current IFU.,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 2-3",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""cover_length_mm"":25,""tip_max_od_mm"":5.3}"
PRD-C1653676C1,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Partially Covered Tracheobronchial Stent System,M00576680,,,,08714729842484,Airway stent,Partially covered SEMS,Implant,Single-use,Sterile,Yes,Nitinol with silicone covering,Partially covered,Over-the-wire via flexible or rigid bronchoscopy,20 mm x 60 mm,20,60,,,,,11,Each,,,Catalog lists 0.035 in Jagwire guidewire; verify current IFU.,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 2-3",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""cover_length_mm"":45,""tip_max_od_mm"":5.3}"
PRD-948F3069B3,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Partially Covered Tracheobronchial Stent System,M00576690,,,,08714729842491,Airway stent,Partially covered SEMS,Implant,Single-use,Sterile,Yes,Nitinol with silicone covering,Partially covered,Over-the-wire via flexible or rigid bronchoscopy,20 mm x 80 mm,20,80,,,,,11,Each,,,Catalog lists 0.035 in Jagwire guidewire; verify current IFU.,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 2-3",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""cover_length_mm"":65,""tip_max_od_mm"":5.3}"
PRD-4F9AA3907F,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576300,,,,08714729837688,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; distal release,10 mm x 30 mm,10,30,,,,,7,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Distal""}"
PRD-4E186C03D4,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576310,,,,08714729837695,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; distal release,12 mm x 30 mm,12,30,,,,,7,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Distal""}"
PRD-2CCE54EDFD,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576320,,,,08714729837701,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; distal release,14 mm x 30 mm,14,30,,,,,9,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Distal""}"
PRD-4B4F1501DE,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576330,,,,08714729837718,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; distal release,16 mm x 40 mm,16,40,,,,,9,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":5.3,""release_direction"":""Distal""}"
PRD-1D78A1B240,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576340,,,,08714729837725,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; distal release,16 mm x 60 mm,16,60,,,,,9,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":5.3,""release_direction"":""Distal""}"
PRD-ED3D613CD2,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576350,,,,08714729837732,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; distal release,18 mm x 40 mm,18,40,,,,,11,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":5.3,""release_direction"":""Distal""}"
PRD-B8971B556C,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576360,,,,08714729837749,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; distal release,18 mm x 60 mm,18,60,,,,,11,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":5.3,""release_direction"":""Distal""}"
PRD-235F9C6FBD,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576370,,,,08714729837756,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; distal release,20 mm x 40 mm,20,40,,,,,11,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":5.3,""release_direction"":""Distal""}"
PRD-27B1BEE50C,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576380,,,,08714729837763,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; distal release,20 mm x 60 mm,20,60,,,,,11,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":5.3,""release_direction"":""Distal""}"
PRD-5A822E57C6,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576410,,,,08714729837770,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; proximal release,8 mm x 20 mm,8,20,,,,,7,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Proximal""}"
PRD-5798E6CA9D,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576420,,,,08714729837787,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; proximal release,8 mm x 40 mm,8,40,,,,,7,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Proximal""}"
PRD-6ED2313A9C,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576430,,,,08714729837794,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; proximal release,10 mm x 20 mm,10,20,,,,,7,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Proximal""}"
PRD-904D5B29E4,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576440,,,,08714729837800,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; proximal release,10 mm x 40 mm,10,40,,,,,7,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Proximal""}"
PRD-DCD9FB53E5,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576450,,,,08714729837817,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; proximal release,12 mm x 20 mm,12,20,,,,,7,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Proximal""}"
PRD-635895FDEF,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576460,,,,08714729837824,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; proximal release,12 mm x 40 mm,12,40,,,,,7,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Proximal""}"
PRD-AC9799F503,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576470,,,,08714729837831,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; proximal release,14 mm x 20 mm,14,20,,,,,9,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Proximal""}"
PRD-87B6764F8B,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576480,,,,08714729837848,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; proximal release,14 mm x 40 mm,14,40,,,,,9,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Proximal""}"
PRD-D1E3BFD9D3,MFR-42F5245630,Boston Scientific,,Ultraflex,Ultraflex Uncovered Tracheobronchial Stent System,M00576490,,,,08714729837855,Airway stent,Uncovered SEMS,Implant,Single-use,Sterile,Yes,Nitinol,Uncovered,Over-the-wire; proximal release,14 mm x 60 mm,14,60,,,,,9,Each,,,,Verified - current manufacturer page capture,Prototype visible - reverify before production,SRC015,"Ordering information, pp. 3-4",2025-06-26,Manufacturer product page captured 2025-06-26; reverify current commercial availability and IFU before production use.,,"{""tip_max_od_mm"":4.1,""release_direction"":""Proximal""}"
PRD-B1203FF71F,MFR-42F5245630,Boston Scientific,,Zero Tip,Zero Tip Single-Use Airway Retrieval Basket,M00513200,,,,08714729414995,Retrieval,Airway retrieval basket,Disposable,Single-use,Sterile,,,,,,,,,,120,,,Each,,,,Verified - manufacturer catalog,Prototype visible - reverify before production,SRC003,p. 9,2022,,,"{""sheath_od_mm"":0.8,""working_opening_mm"":12,""basket_sheath_material"":""Polyimide/PTFE""}"
